name,username,followers_count,listed_count,following,favorites,verified,default_profile,location,time_zone,statuses_count,description,geo_enabled,contributors_enabled,tweet_id,tweet_time,tweet_text,tweet_lat,tweet_long,tweet_source,tweet_in_reply_to_screen_name,tweet_direct_reply,tweet_retweet_status,tweet_retweet_count,tweet_favorite_count,tweet_hashtags,tweet_hashtags_count,tweet_urls,tweet_urls_count,tweet_user_mentions,tweet_user_mentions_count,tweet_media_type,tweet_contributors
Steph Bernstein,stephdylan,328,1,538,2276,False,False,friend zone,Central Time (US & Canada),3670,🍕🎧🐶,True,False,,2017-12-01 20:08:18,@realDonaldTrump https://t.co/2vtlFbX1rr,,,Twitter Web Client,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,photo,
StitchRebel,Stitch626Rebel,222,3,612,4490,False,False,Planet Earth,Arizona,1731,,False,False,936555753946705920,2017-12-01 20:08:18,@realDonaldTrump This is a hugely bad tax bill that only benefits the wealthy and big corporations.  Dems know this... https://t.co/CqlOlDbPAO,,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,https://t.co/CqlOlDbPAO,1,realDonaldTrump,1,,
michael dimonte,Hockeymike30,85,1,1362,290,False,False,"Hudson, MA",Hawaii,1903,"Pizza maker, avid sports fan and hockey player.",True,False,,2017-12-01 20:08:17,@realDonaldTrump EVERYONE IN YOUR TRANSITION TEAM IS GOING DOWN ONE BY ONE!! KUSHNER IS NEXT AND THEN YOU!!!!!!!!!!!!! SAY GOODNIGHT IRENE!!,,,Twitter Web Client,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
Blake Seven,blakeseven71,30,0,16,3125,False,True,,Wellington,9762,,False,False,936555753946705920,2017-12-01 20:08:17,@realDonaldTrump hmmm and it looks like treasury never actually analysed the tax bill and have LIED about its benefits.,,,Twitter Web Client,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
Oathkeeper,BrotherVet,54418,504,50200,48800,False,False,,Central Time (US & Canada),244430,"Vietnam Vet, 🌠 🇺🇸  #MAGA🇺🇸 🌠 #MOLONLABE🇺🇸 🌠#Patriot🇺🇸 If U r a #Cupcake #Snowflake dont come here , Not PC,  U will get ur feelings hurt",False,False,936437372706836480,2017-12-01 20:08:17,"@realDonaldTrump Not just ANGRY 

WE THE PEOPLE

ARE RAGED 

TIME FOR REAL JUSTICE",,,Twitter for Android,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
Jerry Jackson,JerryJa24595187,2,0,25,121,False,True,,,24,,False,False,936553863255031809,2017-12-01 20:08:16,@realDonaldTrump This verdict is so insane i may go insane...,,,Twitter for Android,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
dave,dave00815960,71,0,20,14342,False,True,,,1558,,False,False,936553863255031809,2017-12-01 20:08:16,@realDonaldTrump ISNT THIS CONTEMPT OF COURT?,,,Twitter Web Client,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
Valèria Élizabet,ValeriaElize,160,22,591,1961,False,False,NYC📍Miami-Las Vegas-L.A.,Eastern Time (US & Canada),3322,"Designer, Event Planner, Caterer. Owner/Creative Dir. -Black Velvet New York- @BVNYofficial  ❤Food&Wine, Design, Art, Fashion, Animals, Sports & Eco-Hoopla",True,False,,2017-12-01 20:08:16,@REALDONALDTRUMP So is this fake news? Hmmm... @GenFlynn #FlynnFriday #CNN on your favorite news network Mr. DRUMPF... https://t.co/1vDITsGRcm,,,Twitter for Android,realDonaldTrump,True,False,0,0,"FlynnFriday, CNN",2,https://t.co/1vDITsGRcm,1,"realDonaldTrump, GenFlynn",2,,
Bob Cresanto,bob_cresanto,25,10,142,320,False,True,"Ohio, USA",,737,I'm just here waiting for y'all to follow the Constitution.,False,False,936551346299338752,2017-12-01 20:08:15,"@realDonaldTrump The San Francisco mayor, city council, police chief and county sheriff should be charged with acce... https://t.co/3RavG1eo46",,,Twitter for Android,realDonaldTrump,True,False,0,0,,0,https://t.co/3RavG1eo46,1,realDonaldTrump,1,,
Louise Rowe,carmel361310,218,0,1075,207,False,False,Dayton TN,Eastern Time (US & Canada),2028,,True,False,,2017-12-01 20:08:15,@realDonaldTrump I wanna see you buy your way outta this one bitch!!,,,Twitter Web Client,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
Sam,Madmaxuma,2,0,7,14,False,True,,,454,,False,False,936052257392676864,2017-12-01 20:08:15,@realDonaldTrump Stay on Target...  FLYNN! https://t.co/Kzq9DyleSG,,,Twitter for Android,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,photo,
Mr. A$$,Ass1958,40,0,21,77,False,False,,,470,None of your FUCKING business!,False,False,,2017-12-01 17:23:16,"@realDonaldTrump @POTUS Trump: California shooting verdict was 'travesty of justice' - NO, it is a travesty that u... https://t.co/9ke00qJbtm",,,Twitter Web Client,realDonaldTrump,True,False,0,0,,0,https://t.co/9ke00qJbtm,1,"realDonaldTrump, POTUS",2,,
Sergent Obvious,ViolentSleeper,12,0,254,564,False,True,,Pacific Time (US & Canada),570,Not enough mustard to be the Captain yet.,False,False,,2017-12-01 17:23:16,"@realDonaldTrump How 'bout that stock market?  Nothing to say?  Oh, and the Flynn thing...you had no idea, right?... https://t.co/miMjLJ3fFX",,,Twitter Web Client,realDonaldTrump,True,False,0,0,,0,https://t.co/miMjLJ3fFX,1,realDonaldTrump,1,,
TheRealRay7*,RayGod7,16,0,191,394,False,True,,,182,,False,False,,2017-12-01 17:23:16,"@realDonaldTrump the walls are closing in, Flynn is talking... 45 is scrambling like 2 eggs on Sunday morning",,,Twitter for Android,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
Kristin Jean,Ingi70,103,7,512,2208,False,False,Check Out: @LittleHeartsoRK,,1320,"I'm an ID (huh? I design eLearning). I'm an independent/sarcastic/kind/willful woman. I sing, I blog. I love my cats. I love to write. Here's what's on my mind.",False,False,936393574433939456,2017-12-01 17:23:16,"@realDonaldTrump HAPPY HOLIDAYS, you schmuck! (Nice audience turnout, btw. BAHAHAHAHAHAHA!!!!!)",,,Twitter Web Client,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
Kaitlyn🎅🏼🎄✝️,Klack33,1038,16,825,25405,False,False,North Carolina,Eastern Time (US & Canada),105562,Be the person your dog thinks you are James1:19,True,False,,2017-12-01 17:23:15,@realDonaldTrump you're so guilty why are you still in office!,,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
Jonathan Ryan,jryan125,15,0,145,222,False,True,"Kenilworth, England",,141,BA Law and Practice student.,False,False,936209447747190784,2017-12-01 17:23:15,"@realDonaldTrump You're the President, stop with stupid nicknames and act like a statesman!",,,Twitter for Android,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
Alan Laney,AlanLaney,51,1,77,1381,False,True,USA,Central Time (US & Canada),440,"Family Man,Singer,Songwriter,Musician,Cowboy,Biker,Hunter, Fisherman,NRA instructor,Former Law Man,Veteran.",False,False,936555753946705920,2017-12-01 17:23:14,@realDonaldTrump Democrat Senators are acting like #immature spoiled children.,,,Twitter Lite,realDonaldTrump,True,False,0,0,immature,1,,0,realDonaldTrump,1,,
Quinton Dean,Qdeani30,54,0,204,38,False,True,,,122,,False,False,,2017-12-01 17:23:13,@realDonaldTrump how is your day going?,,,Twitter for Android,realDonaldTrump,True,False,0,1,,0,,0,realDonaldTrump,1,,
Daniel Rogers,thecla923,531,21,1171,5184,False,True,"Chicago, il",,6824,"Former Soldier, Former diplomat, @Chicagobooth MBA. 

Fought wars to pay for college, helping others not have to make that choice.",True,False,,2017-12-01 17:23:13,@realDonaldTrump woooooooooooooooooooooooooo https://t.co/AwEMtaXgYt,,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,photo,
Christina Clark,Cali2011Clark,26,2,158,157,False,True,,,959,,False,False,936555753946705920,2017-12-01 17:23:13,@realDonaldTrump HEY IT'S MUELLER TIME..YAY,,,Twitter Web Client,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
Lorie Medina,lmedina1958,31,0,136,537,False,True,,,214,,False,False,936551346299338752,2017-12-01 17:23:13,@realDonaldTrump Well Flynn has plead guilty to lying to FBI. Trump better be worried he going down,,,Twitter for Android,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
StaceyS,STASTA71,319,2,406,10774,False,False,,,6093,"I'm mostly peace, love, and light.....and a little go fuck yourself.",False,False,,2017-12-01 17:23:12,@realDonaldTrump How's the bowels???,,,Twitter Web Client,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
merrille,EmBee6,54,2,216,729,False,False,Vermont,Central Time (US & Canada),1450,"Well, I am just a country lawyer *snaps suspenders*",False,False,936260193536573440,2017-12-01 17:23:12,@realDonaldTrump Hey look what it's doing now that Flippin' Flynn is pleading guilty! You're next!,,,Twitter Web Client,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
Gray Frazier,GrayFrazier,15,1,21,32,False,False,"Georgia, USA",,1251,"I would say I am a Deaf Minister, although I am simply a minister, who happens to be totally without hearing.  
That's not the same thing.",False,False,936393574433939456,2017-12-01 17:23:12,"@realDonaldTrump Thank you, Mr. President.  Obama never (EVER) did this!  Obama didn't believe in Christmas!  It's... https://t.co/TJdNLXyjhE",,,Twitter Web Client,realDonaldTrump,True,False,0,0,,0,https://t.co/TJdNLXyjhE,1,realDonaldTrump,1,,
Ian Tennis,silver_evening,9,0,139,881,False,False,"Newport News, VA",Pacific Time (US & Canada),125,"Graphic and Web Designer, Creative Director, Lime Enthusiast https://t.co/b0t0rYbt8w",False,False,936395008139198464,2017-12-01 17:23:11,"@realDonaldTrump He knows that according to the Bible Joseph literally wasn't the father, right?",,,Twitter for Android,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
Duuuuuuude,Dude_abides_67,2,0,9,62,False,True,,,400,,False,False,936553863255031809,2017-12-01 17:23:11,"@realDonaldTrump Trump, you 
LOSE!!!!",,,Twitter Lite,realDonaldTrump,True,False,0,1,,0,,0,realDonaldTrump,1,,
Gypsy,GypsyFireStorm,38,0,17,58,False,False,"St Augustine, FL",Central Time (US & Canada),101,..what?,False,False,,2017-12-01 17:23:11,@realDonaldTrump    #kratomsaveslives  #iamkratom  #kratom  #KratomEducation https://t.co/N0ADyo96xd,,,Twitter Web Client,realDonaldTrump,True,False,0,0,"kratomsaveslives, iamkratom, kratom, KratomEducation",4,,0,realDonaldTrump,1,photo,
Offgridvetfamilyfarm,Shanefr87593142,7,0,29,13,False,True,"Hinkley, CA",,183,My wife & I live in a house built with a shipping container & railroad ties. We want to make others aware of our path. We're here to share.,False,False,936555753946705920,2017-12-01 17:23:10,@realDonaldTrump Please explain to me how this counts as a tax cut for anyone but your kinda rich buddies and the s... https://t.co/mzv3lagaBV,,,Twitter for Android,realDonaldTrump,True,False,0,0,,0,https://t.co/mzv3lagaBV,1,realDonaldTrump,1,,
oz62,oz62,491,0,59,25796,False,False,nebraska,Pacific Time (US & Canada),69904,"So many words, so little time",False,False,,2017-12-01 17:23:10,"@realDonaldTrump @VP 
If you weren't corrupt and incapable of following the constitution/law, there wouldn't be any... https://t.co/Q4fyRsSMyj",,,Twitter Lite,realDonaldTrump,True,False,0,0,,0,https://t.co/Q4fyRsSMyj,1,"realDonaldTrump, VP",2,,
⏳ A T L A S 🌏,iTr3ndy,368,1,499,6294,False,True,901 〽️,,9126,•Socially Trained Introvert 🙂 •I Envy the Tin-Man🤖 •Overconfidence is Man's Greatest Enemy 🙇🏿•       •Long Spoons 🥄 •,True,False,,2017-12-01 17:23:09,@realDonaldTrump had some decent ideas on fixing the economy. I feel they need to be somewhat reformed/expounded up... https://t.co/1b9n5NuBs7,,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,https://t.co/1b9n5NuBs7,1,realDonaldTrump,1,,
susan cawley,susancawley4,3,0,18,269,False,True,,,391,,False,False,936551346299338752,2017-12-01 11:21:06,"@realDonaldTrump up the investigation.  DUDE, that's not allowed.  You're interfering with the investigation.  Thos... https://t.co/irT7YoR4UV",,,Twitter for Android,realDonaldTrump,True,False,0,0,,0,https://t.co/irT7YoR4UV,1,realDonaldTrump,1,,
Josh the Holiday Armadillo,Joshua_Springer,1074,44,350,7356,False,False,NYC & Westchester,Eastern Time (US & Canada),19132,"The singing, gaming, web developing, social media obsessing, kvetching, trolling, Jewish, Mexican, Mets fan from NY. Half of the @tinyeggpan podcast. 🍳",True,False,936553863255031809,2017-12-01 11:21:06,@realDonaldTrump And this has anything to do with Democrats how? ,,,Twitter for iPhone,realDonaldTrump,True,False,0,1,,0,,0,realDonaldTrump,1,,
Philip Littke,plittke,1,2,180,427,False,False,"Miami, FL",,2555,"Husband, father, friend, colleague, brother, bum...",False,False,936551346299338752,2017-12-01 11:21:06,"@realDonaldTrump Apparently, you have no clue how the Justice System works in America.....If it was as you wished,... https://t.co/3YwBR9kDF8",,,Twitter Web Client,realDonaldTrump,True,False,0,0,,0,https://t.co/3YwBR9kDF8,1,realDonaldTrump,1,,
Torpedo 4 Trump❄️,Torpedo2U,14207,11,13325,22771,False,True,Trumpland,,26593,"#Trump🎺I have nothing to offer but 2 RT whenever I can 4 #POTUS support..let's #MAGA #Trumptrain 🇺🇸 beware of Russian Trolls, they're here 2 divide us",False,False,936551346299338752,2017-12-01 11:21:05,@realDonaldTrump Democrats love the jury now. They are heroes to them,,,Twitter for Android,realDonaldTrump,True,False,0,6,,0,,0,realDonaldTrump,1,,
Spoopguy12,bogwedgle,49,1,132,690,False,True,,Pacific Time (US & Canada),6880,,False,False,936553863255031809,2017-12-01 11:21:05,@realDonaldTrump Because telling the jury he's a prior felon introduces BIAS. I am not agreeing with the verdict bu... https://t.co/p0oghZ8tsh,,,Twitter Web Client,realDonaldTrump,True,False,0,0,,0,https://t.co/p0oghZ8tsh,1,realDonaldTrump,1,,
PJ,Pattism54963114,215,0,110,52082,False,True,,,6188,,False,False,936553863255031809,2017-12-01 11:21:05,@realDonaldTrump Why would we listen to anything u have to say? https://t.co/lJz9MgtM3x,,,Twitter Lite,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,photo,
Dan Meyers,DanMeyers,3138,38,4122,12998,False,False,"Pittsburgh, PA",Eastern Time (US & Canada),3519,"For Entertainment Purposes Only

DanMeyers412@ProtonMail.com 😐",True,False,,2017-12-01 11:21:05,@realDonaldTrump thank you.,,,Twitter for Android,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
John Milton,JohnMiltCatch22,66,0,0,1964,False,True,,,2767,,False,False,936551346299338752,2017-12-01 11:21:05,@realDonaldTrump 7777 https://t.co/WSONVV4HyK,,,Twitter for Android,realDonaldTrump,True,False,0,1,,0,,0,realDonaldTrump,1,photo,
Liv,Graciousintent,7,0,34,70,False,False,United States,Eastern Time (US & Canada),494,I did what I had to do.,False,False,936551346299338752,2017-12-01 11:21:05,@realDonaldTrump Donald Trump is under investigation for obstruction of justice and he begged senators to stop the... https://t.co/G2ByUFrVSK,,,Twitter Lite,realDonaldTrump,True,False,0,1,,0,https://t.co/G2ByUFrVSK,1,realDonaldTrump,1,,
pete holbrook,peteaholbrook,197,0,442,16465,False,False,"Hampshire, United Kingdom",London,329,"🏴󠁧󠁢󠁷󠁬󠁳󠁿    🇬🇧   🖌️

I was handsome, I was strong,
I knew the words of every song.
Did my singing please you?
No, the words you sang were wrong.

*Leonard Cohen*",True,False,936553863255031809,2017-12-01 11:21:05,@realDonaldTrump You sound a bit agitated today Mr. Trump - please try to calm down as you sound a tad pathetic / c... https://t.co/vfclTWhn5z,,,Twitter Web Client,realDonaldTrump,True,False,0,0,,0,https://t.co/vfclTWhn5z,1,realDonaldTrump,1,,
Hortensia Montel,HortyM,74,1,569,3200,False,True,"Miramar, FL",Pacific Time (US & Canada),806,"Cruising Afficionado, proud lifelong Democrat, #FamilyFirst mentality always",False,False,936553863255031809,2017-12-01 11:21:05,"@realDonaldTrump ""2018 and 2020 elections"" ",,,Twitter for iPhone,realDonaldTrump,True,False,0,2,,0,,0,realDonaldTrump,1,,
Happy Holidays Muppet 🇺🇸,Tragic_Muppet,890,13,990,20041,False,True,"Kansas City, MO",,16203,"Friendly but feisty. I answer respect with respect, disrespect with muting, threats with block & report. There's work to do. I am #TheResistance.",True,False,936551346299338752,2017-12-01 11:21:05,@realDonaldTrump It seems that you've forgotten Las Vegas already. Seek help.,,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
Happy Monkey,Real_Hap_Monkey,31,0,173,1906,False,False,In a tree,Pacific Time (US & Canada),1795,I am a happy monkey now. I was the Real Sad Monkey but Not sad anymore!,False,False,936437372706836480,2017-12-01 11:21:04,@realDonaldTrump @foxandfriends This verdict is the result of liberalism and policies of Democrats who are more con... https://t.co/M3ljrGq6wl,,,Twitter Web Client,realDonaldTrump,True,False,0,0,,0,https://t.co/M3ljrGq6wl,1,"realDonaldTrump, foxandfriends",2,,
Robert Soprano,robert_somohano,2603,11,3170,2730,False,True,"Santa Fe, NM",,2846,"# resist # impeach # restore Humanity, NOTHING for the head like the good old Grateful Dead ♡",True,False,936553863255031809,2017-12-01 11:21:04,@realDonaldTrump Impeach Hillary,,,Twitter for Android,realDonaldTrump,True,False,0,5,,0,,0,realDonaldTrump,1,,
Republican 🌹 Woman,Rosebrig,862,11,1653,14815,False,False,,Pacific Time (US & Canada),10991,Very worried about our USA as well as our World... One of the Deplorable's!!!! I'm a Trumper !!!! 🇺🇸🇺🇸🇺🇸 #STANDUPAMERICA #TRUMPPENCE2020 #ISTANDWITHPOTUS,True,False,936437372706836480,2017-12-01 11:21:03,"@realDonaldTrump @RealDonaldTrump

#NoJusticeForKate !!!!
#BuildKateSteinle'sWall
#BUILDTHATDAMNWALL!!!... https://t.co/l3qcGHZiNs",,,Twitter for iPhone,realDonaldTrump,True,False,0,0,"NoJusticeForKate, BuildKateSteinle, BUILDTHATDAMNWALL",3,https://t.co/l3qcGHZiNs,1,"realDonaldTrump, realDonaldTrump",2,,
SMiles,CMilrs,2223,1,3364,15242,False,True,"Georgia, USA",,16107,"Retired, commonsense conservative,
from Georgia🍑
#MyPresident @realDonaldTrump @POTUS #AmericaFirst #BuyAmerican #HireAmerican #MadeInTheUSA #MAGA 🇺🇸",True,False,936553863255031809,2017-12-01 11:21:03,@realDonaldTrump  https://t.co/NQBsPPkhVN,,,Twitter for Android,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,photo,
Tikichick,Tikichick,2,0,78,68,False,True,,,45,,False,False,936553863255031809,2017-12-01 11:21:03,@realDonaldTrump The prosecution has to follow the LAW. Look at it this way - if one of your sexual assault victims... https://t.co/V4KmAUBJqU,,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,https://t.co/V4KmAUBJqU,1,realDonaldTrump,1,,
Troy,Rgieras,1629,7,1381,116962,False,False,,,31630,FORMER life-long Democrat. They're no longer the party I once knew. Now riding the Trump-Train!🇺🇸#MAGA #2A #1A,False,False,936551346299338752,2017-12-01 11:21:02,@realDonaldTrump End the illegally implemented DACA NOW!,,,Twitter Web Client,realDonaldTrump,True,False,0,2,,0,,0,realDonaldTrump,1,,
RAGEPATH,ragepath,261,4,167,1278,False,True,,Pacific Time (US & Canada),3306,This is the official twitter account of Research Against Government Excess by Politicians with Acquisitive Tiny Hands.,False,False,936553863255031809,2017-12-01 11:21:02,@realDonaldTrump They might lose their jobs to Democrats who are committed to impeaching you.,,,Twitter Web Client,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
JB,bart70,195,6,1902,2251,False,True,,Central Time (US & Canada),4806,"Lawyer, adventurer, stern fan and traveler",False,False,936553863255031809,2017-12-01 11:21:02,@realDonaldTrump Rules of evidence Donald.  Prior convictions cannot be used to prove Commission of the current offense.,,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
Marcel d,Marcel33rd,122,0,184,3109,False,True,United States,,3103,"I love America, family and friends and my little dog too.",False,False,936393574433939456,2017-12-01 11:13:35,@realDonaldTrump Awesome,,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
Sassy,sassylassee,1281,55,363,1329,False,False,Out there~,Quito,79864,Sassy Says..Karma has 20/20 vision..Retweets make me happier than favorites..go figure,False,False,936551346299338752,2017-12-01 11:13:35,"@realDonaldTrump The prosecutor in @NancyPelosi district, did not charge this appropriately, in order to protect illegals!",,,TweetCaster for Android,realDonaldTrump,True,False,0,0,,0,,0,"realDonaldTrump, NancyPelosi",2,,
Mister Race Bannon,MrRaceBannon,3924,61,3654,15059,False,False,Location:Classified,Pacific Time (US & Canada),17060,Test Pilot and Babysitter,False,False,936551346299338752,2017-12-01 11:13:35,"@realDonaldTrump Merry Xmas, Loser https://t.co/ZDzCsvs8OJ",,,Twitter for iPad,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,photo,
Rebecca Malone,bexters99,64,0,125,4061,False,True,"Redlands, CA",,90,"Proud American who is obsessed with clocks, space travel and astronauts! USA🇺🇸",False,False,936551346299338752,2017-12-01 11:13:35,@realDonaldTrump I'm heartbroken for the family. Failing policy's have to stop! Protect the American people.,,,Twitter for iPad,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
Deplorable BeaTaylor,dragonian3333,30826,123,14353,36105,False,True,"Las Vegas, NV",Pacific Time (US & Canada),21458,Honored to be RTed by #PresidentTrump F/B @GenFlynn @seanhannity @StephenBaldwin7 @DineshDSouza @therealroseanne @ScottBaio @antoniosabatojr @Scaramucci,False,False,936551346299338752,2017-12-01 11:13:34,"@realDonaldTrump #BuildTheWall #BuildKatesWall 
#BuildTheWall #BuildKatesWall 
#BuildTheWall #BuildKatesWall https://t.co/npmYdyMUwl",,,Twitter for Android,realDonaldTrump,True,False,19,55,"BuildTheWall, BuildKatesWall, BuildTheWall, BuildKatesWall, BuildTheWall, BuildKatesWall",6,,0,realDonaldTrump,1,photo,
Ben Green,DunkieMcBuckets,49,0,212,475,False,True,"Columbus, OH",,802,lackluster silver jungle main add me on league dunkiemcbuckets I play on NA,False,False,936551346299338752,2017-12-01 11:13:34,@realDonaldTrump You're such an ass hole,,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
El Guapo Galvan,sergegalvan,217,5,968,2504,False,False,Indiana,,9039,😎,False,False,936551346299338752,2017-12-01 11:13:33,@realDonaldTrump  https://t.co/7wNTh0bJvK,,,Twitter for Android,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,photo,
Theron C. Comedy,TheronCComedy,41,2,254,179,False,False,"St Rose, LA",Eastern Time (US & Canada),174,"I'm funny when I'm drunk. Ask my mom!

Insta -thesaddrunk",False,False,,2017-12-01 11:13:32,@realDonaldTrump You're a racist. Admit it.,,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
Sencha Skene,Sencha_the_Vate,149,2,298,700,False,True,Dragon Ridge,,2009,"Sencha the Vate is an author, teacher, and musician. He creates meditative albums as well as Native American flute music and music he describes as ‘Pagan folk.’",False,False,936395008139198464,2017-12-01 11:13:32,"@realDonaldTrump Pimp it, girlfriend.",,,Twitter Web Client,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
Jan Zoucha,JanZoucha,127,0,602,615,False,True,"LIncoln, Nebraska",,228,,False,False,936551346299338752,2017-12-01 11:13:32,@realDonaldTrump Save more lives with gun control! Get rid of AR-15's and close the loop holes and put in extensive vetting to get a gun!,,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
Acacia,LadyAcacia724,25,0,65,2584,False,True,United States,,942,I got on twitter for the sole purpose of trolling Trump.,False,False,936395008139198464,2017-12-01 11:13:32,"@realDonaldTrump Actually, it's the story of a mother, a STEPFATHER, and a baby who are refugees because they are j... https://t.co/Jex7hoLIgh",,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,https://t.co/Jex7hoLIgh,1,realDonaldTrump,1,,
vonPinto,vonPinto1,2194,65,1983,5273,False,False,,Eastern Time (US & Canada),47896,"Love America, Pres. Obama & @HillaryClinton. The ONLY thing permanent in life is CHANGE. Who Dares Win!! #StrongerTogether #Resistance",True,False,,2017-12-01 11:13:32,@realdonaldtrump has been declared persona non grata All over the World . Expect mass protests and riots anywhere t... https://t.co/DLcwEM9C3B,,,Twitter for Android,realDonaldTrump,True,False,0,0,,0,https://t.co/DLcwEM9C3B,1,realDonaldTrump,1,,
Ric Caruso,caruso_ric,280,13,247,10481,False,True,"DuBois, PA",,9589,"Just a humble man trying to live a simple life with grace, in order to serve this World and make it a better place.",True,False,936551346299338752,2017-12-01 11:13:32,"@realDonaldTrump USA NEEDS to invade Mexico, Commander-in-Chief &amp; capture and put on Military Trial all Drug Lords.... https://t.co/YvHEeB0xJQ",,,Twitter for Android,realDonaldTrump,True,False,1,5,,0,https://t.co/YvHEeB0xJQ,1,realDonaldTrump,1,,
Mamaw C,clwnkrf,17,1,12,1391,False,True,"Indiana, USA",,827,Nope,False,False,936551346299338752,2017-12-01 11:13:31,@realDonaldTrump Keep quiet sir. Your sanity is revealed each time you speak or tweet. Govt reps have every right t... https://t.co/VN7xPGl7Gm,,,Twitter for iPhone,realDonaldTrump,True,False,0,1,,0,https://t.co/VN7xPGl7Gm,1,realDonaldTrump,1,,
Steve Nichols,stnichol22,77,1,116,18,False,True,,Pacific Time (US & Canada),173,,False,False,936551346299338752,2017-12-01 11:13:31,@realDonaldTrump Not guilty,,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
Mardy Walker Ω 💜,WalkerMardy,255,2,442,7369,False,True,"Missouri, USA",Pacific Time (US & Canada),7704,"Each part of the whole must pull its own weight, and no part of the whole may take more than its fair share. This is Plato’s definition of Justice.",True,False,936551346299338752,2017-12-01 11:13:31,@realDonaldTrump Shame on you for politicizing the death of am innocent person to bully your way into getting your hateful wall built.,,,Twitter for iPhone,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
sherr windy,sherr_windy,170,2,487,14124,False,True,ESOFMD,,8308,Love Trumps Hate,False,False,936551346299338752,2017-12-01 11:13:31,"@realDonaldTrump Starting out the day with another lie. 
So really what you're saying is the prosecution did not do there job.",,,Twitter for iPad,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
한han흥heung규gyu,hanheunggyu1,23,0,72,1337,False,True,태어난 곳 우주의 공간,,427,라이프스타일,False,False,935881037254725632,2017-12-01 11:13:30,@realDonaldTrump sinyong eobsneun junggug eoddeohge mideoya hanayo?,,,Twitter for Android,realDonaldTrump,True,False,0,0,,0,,0,realDonaldTrump,1,,
The 6yclist🇨🇦,tmrome,122,2,409,3894,False,False,"Toronto, Ontario & Canmore, Al",,4348,"Romeo Bruni. cyclist in the 6ix, polymath, MD, bon vivant!!!",True,False,936551346299338752,2017-12-01 11:13:29,"@realDonaldTrump Trump presidency is the Travesty!!
#lockhimup",,,Twitter for iPhone,realDonaldTrump,True,False,0,0,lockhimup,1,,0,realDonaldTrump,1,,
